U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
33,90V;31,49V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:04.694
33,90V;31,49V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:05.693
33,90V;31,49V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:06.694
33,90V;31,49V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:07.694
33,90V;31,49V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:08.694
33,90V;31,49V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:09.694
33,90V;31,49V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:10.693
33,90V;31,49V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:11.693
33,90V;31,49V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:12.694
33,90V;31,49V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:13.694
33,90V;31,49V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:14.694
33,90V;31,49V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:15.694
33,90V;31,49V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:16.693
33,90V;31,50V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:17.694
33,90V;31,49V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:18.695
33,90V;31,50V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:19.694
33,90V;31,50V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:20.694
33,90V;31,50V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:21.694
33,90V;31,50V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:22.694
33,90V;31,50V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:23.694
33,90V;31,50V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:24.694
33,90V;31,50V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:25.693
33,90V;31,50V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:26.694
33,90V;31,50V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:27.694
33,90V;31,50V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:28.694
33,90V;31,50V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:29.694
33,90V;31,50V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:30.694
33,90V;31,50V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:31.693
33,90V;31,50V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:32.694
33,90V;31,50V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:33.694
33,90V;31,50V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:34.693
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:35.694
33,90V;31,50V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:36.694
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:37.693
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:38.694
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:39.694
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:40.694
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:41.694
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:42.694
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:43.694
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:44.694
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:45.694
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:46.693
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:47.694
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:48.694
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:49.694
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:50.694
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:51.694
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:52.694
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:53.695
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:54.694
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:55.694
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:56.694
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:57.694
33,90V;31,51V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:58.694
33,90V;31,52V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:56:59.693
33,90V;31,52V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:00.694
33,90V;31,52V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:01.694
33,90V;31,52V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:02.694
33,90V;31,52V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:03.694
33,90V;31,52V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:04.695
33,90V;31,52V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:05.694
33,90V;31,52V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:06.694
33,90V;31,52V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:07.694
33,90V;31,52V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:08.694
33,90V;31,52V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:09.694
33,90V;31,52V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:10.694
33,90V;31,52V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:11.694
33,90V;31,52V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:12.694
33,90V;31,52V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:13.694
33,90V;31,52V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:14.694
33,90V;31,53V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:15.694
33,90V;31,53V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:16.694
33,90V;31,53V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:17.694
33,90V;31,53V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:18.694
33,90V;31,53V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:19.694
33,90V;31,53V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:20.694
33,90V;31,53V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:21.694
33,90V;31,53V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:22.694
33,90V;31,53V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:23.694
33,90V;31,53V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:24.694
33,90V;31,53V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:25.694
33,90V;31,53V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:26.694
33,90V;31,53V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:27.694
33,90V;31,53V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:28.694
33,90V;31,53V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:29.694
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:30.694
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:31.694
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:32.694
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:33.694
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:34.694
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:35.694
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:36.694
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:37.695
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:38.694
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:39.694
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:40.694
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:41.694
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:42.694
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:43.694
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:44.694
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:45.695
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:46.695
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:47.694
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:48.694
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:49.694
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:50.694
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:51.695
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:52.694
33,90V;31,54V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:53.695
33,90V;31,55V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:54.694
33,90V;31,55V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:55.694
33,90V;31,55V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:56.694
33,90V;31,55V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:57.694
33,90V;31,55V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:58.694
33,90V;31,55V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:57:59.694
33,90V;31,55V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:00.694
33,90V;31,55V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:01.694
33,90V;31,55V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:02.694
33,90V;31,55V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:03.694
33,90V;31,55V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:04.694
33,90V;31,55V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:05.694
33,90V;31,55V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:06.694
33,90V;31,55V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:07.694
33,90V;31,55V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:08.695
33,90V;31,56V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:09.695
33,90V;31,56V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:10.695
33,90V;31,56V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:11.694
33,90V;31,56V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:12.694
33,90V;31,56V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:13.695
33,90V;31,55V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:14.695
33,90V;31,55V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:15.694
33,90V;31,56V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:16.694
33,90V;31,56V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:17.694
33,90V;31,55V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:18.694
33,90V;31,56V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:19.694
33,90V;31,56V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:20.695
33,90V;31,56V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:21.695
33,90V;31,56V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:22.694
33,90V;31,56V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:23.694
33,90V;31,56V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:24.695
33,90V;31,56V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:25.694
33,90V;31,56V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:26.694
33,90V;31,56V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:27.695
33,90V;31,56V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:28.694
33,90V;31,56V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:29.694
33,90V;31,57V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:30.694
33,90V;31,57V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:31.694
33,90V;31,57V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:32.694
33,90V;31,57V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:33.694
33,90V;31,57V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:34.694
33,90V;31,57V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:35.694
33,90V;31,57V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:36.694
33,90V;31,57V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:37.694
33,90V;31,57V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:38.694
33,90V;31,57V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:39.694
33,90V;31,57V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:40.694
33,90V;31,57V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:41.695
33,90V;31,57V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:42.694
33,90V;31,57V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:43.694
33,90V;31,57V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:44.694
33,90V;31,57V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:45.694
33,90V;31,57V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:46.694
33,90V;31,57V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:47.694
33,90V;31,57V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:48.695
33,90V;31,57V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:49.695
33,90V;31,58V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:50.695
33,90V;31,58V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:51.695
33,90V;31,58V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:52.694
33,90V;31,58V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:53.694
33,90V;31,58V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:54.695
33,90V;31,58V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:55.694
33,90V;31,58V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:56.694
33,90V;31,58V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:57.694
33,90V;31,58V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:58.694
33,90V;31,58V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:58:59.694
33,90V;31,58V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:00.695
33,90V;31,58V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:01.695
33,90V;31,58V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:02.694
33,90V;31,59V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:03.694
33,90V;31,58V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:04.694
33,90V;31,59V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:05.694
33,90V;31,59V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:06.694
33,90V;31,59V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:07.694
33,90V;31,59V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:08.694
33,90V;31,59V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:09.694
33,90V;31,59V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:10.695
33,90V;31,59V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:11.695
33,90V;31,59V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:12.694
33,90V;31,59V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:13.694
33,90V;31,59V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:14.694
33,90V;31,59V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:15.694
33,90V;31,59V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:16.695
33,90V;31,59V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:17.694
33,90V;31,59V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:18.695
33,90V;31,59V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:19.694
33,90V;31,59V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:20.694
33,90V;31,59V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:21.694
33,90V;31,59V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:22.694
33,90V;31,60V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:23.695
33,90V;31,60V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:24.694
33,90V;31,60V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:25.694
33,90V;31,60V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:26.694
33,90V;31,60V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:27.694
33,90V;31,60V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:28.695
33,90V;31,60V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:29.694
33,90V;31,60V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:30.695
33,90V;31,60V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:31.694
33,90V;31,60V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:32.694
33,90V;31,60V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:33.694
33,90V;31,60V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:34.695
33,90V;31,60V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:35.694
33,90V;31,60V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:36.695
33,90V;31,60V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:37.694
33,90V;31,60V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:38.695
33,90V;31,60V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:39.694
33,90V;31,60V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:40.695
33,90V;31,60V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:41.694
33,90V;31,61V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:42.694
33,90V;31,61V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:43.695
33,90V;31,61V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:44.694
33,90V;31,60V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:45.695
33,90V;31,61V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:46.694
33,90V;31,61V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:47.694
33,90V;31,61V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:48.695
33,90V;31,61V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:49.694
33,90V;31,61V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:50.694
33,90V;31,61V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:51.695
33,90V;31,61V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:52.695
33,90V;31,61V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:53.694
33,90V;31,61V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:54.694
33,90V;31,61V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:59:55.695
